"Time (s)","Frequency (Hz)","Speed (m/s)"
2.666250667E0,9.949845086E2,-1.713862925E0
2.676250875E0,9.966453412E2,-1.144423145E0
2.686251083E0,9.978786385E2,-7.227962215E-1
2.696251292E0,9.977917179E2,-7.524776012E-1
2.706251500E0,9.972903016E2,-9.238006770E-1
2.716251709E0,9.976614451E2,-7.969724229E-1
2.726251917E0,9.960777917E2,-1.338801869E0
2.736252125E0,9.976304405E2,-8.075638087E-1
2.746252334E0,9.978944840E2,-7.173859115E-1
2.756252542E0,9.980154791E2,-6.760787926E-1
2.766252750E0,9.986304461E2,-4.662869370E-1
2.776252959E0,9.987536629E2,-4.242834156E-1
2.786253167E0,9.984686677E2,-5.214515120E-1
2.796253375E0,9.984964362E2,-5.119814807E-1
2.806253584E0,9.998044487E2,-6.650044453E-2
2.816253792E0,9.995146000E2,-1.651161586E-1
2.826254000E0,9.947954759E2,-1.778795990E0
2.836254209E0,9.970993824E2,-9.890789298E-1
2.846254417E0,9.952554334E2,-1.620842826E0
2.856254625E0,9.980048329E2,-6.797129458E-1
2.792605417E0,9.988873332E2,-3.787281184E-1
2.802605625E0,9.958771027E2,-1.407588428E0
2.812605833E0,9.971148454E2,-9.837909690E-1
2.822606042E0,9.954756088E2,-1.545284496E0
2.832606250E0,9.993627205E2,-2.168132015E-1
2.842606458E0,9.982304672E2,-6.027076678E-1
2.852606667E0,9.977556227E2,-7.648047934E-1
2.862606875E0,9.992904564E2,-2.414161264E-1
2.872607083E0,9.958290160E2,-1.424074341E0
2.882607292E0,9.970004934E2,-1.022900450E0
2.892607500E0,9.984327402E2,-5.337047719E-1
2.902607708E0,9.995312269E2,-1.594576097E-1
2.912607917E0,9.967989759E2,-1.091843203E0
2.922608125E0,9.990900140E2,-3.096770265E-1
2.932608333E0,9.990106697E2,-3.367054072E-1
2.942608542E0,9.974126194E2,-8.819914677E-1
2.952608750E0,非數值,非數值
2.962608958E0,9.987424172E2,-4.281165308E-1
2.972609167E0,9.992994776E2,-2.383445760E-1
2.982609375E0,1.002843796E3,9.641486675E-1
2.992609583E0,1.005000270E3,1.691633070E0
3.002609792E0,1.001940133E3,6.583678716E-1
3.012610000E0,1.002752202E3,9.331803397E-1
3.022610208E0,1.002836895E3,9.618157260E-1
3.032610417E0,1.004389878E3,1.486035044E0
3.042610625E0,1.005780916E3,1.954214266E0
3.052610833E0,9.994897390E2,-1.735773162E-1
3.062611042E0,1.000594649E3,2.020606547E-1
3.072611250E0,1.004974412E3,1.682928367E0
3.082611458E0,1.002014101E3,6.834179766E-1
3.092611667E0,1.001338575E3,4.545070027E-1
3.102611875E0,1.000674455E3,2.291602027E-1
3.112612083E0,1.000168348E3,5.722859786E-2
3.122612292E0,9.986463816E2,-4.608540863E-1
3.132612500E0,1.004424472E3,1.497693964E0
3.142612708E0,1.001636144E3,5.553801693E-1
3.152612917E0,1.000999231E3,3.393995583E-1
3.162613125E0,1.001005506E3,3.415285728E-1
3.172613333E0,9.966587291E2,-1.139840606E0
3.182613542E0,1.002352417E3,7.979445584E-1
3.192613750E0,1.003520833E3,1.192883133E0
3.202613958E0,1.002726359E3,9.244416957E-1
3.212614167E0,1.000560792E3,1.905623877E-1
3.222614375E0,1.003556846E3,1.205041510E0
3.232614584E0,1.006166786E3,2.083856691E0
3.242614792E0,1.005532594E3,1.870731804E0
3.252615000E0,1.006171092E3,2.085302690E0
3.262615209E0,1.000714101E3,2.426212528E-1
3.272615417E0,1.000648879E3,2.204759511E-1
3.282615625E0,1.001669915E3,5.668244992E-1
3.316239417E0,9.992830694E2,-2.439312985E-1
3.326239625E0,9.993085131E2,-2.352682403E-1
3.336239833E0,9.974015148E2,-8.857866715E-1
3.346240042E0,9.976126658E2,-8.136360420E-1
3.356240250E0,9.986243365E2,-4.683699011E-1
3.366240458E0,9.988752357E2,-3.828504852E-1
3.376240667E0,9.994652830E2,-1.819010478E-1
3.386240875E0,9.978137809E2,-7.449431076E-1
3.396241083E0,9.985182183E2,-5.045534158E-1
3.406241292E0,9.993396222E2,-2.246768124E-1
3.416241500E0,9.993562918E2,-2.190017539E-1
3.426241708E0,9.979981252E2,-6.820027089E-1
3.436241917E0,9.996667119E2,-1.133557274E-1
3.446242125E0,1.000292015E3,9.925623528E-2
3.456242333E0,1.001070585E3,3.636096622E-1
3.466242542E0,1.000692443E3,2.352675449E-1
3.476242750E0,1.000963509E3,3.272777885E-1
3.486242958E0,9.993243073E2,-2.298908608E-1
3.496243167E0,1.000608475E3,2.067555567E-1
3.506243375E0,9.962581689E2,-1.277000903E0
3.516243583E0,9.970856169E2,-9.937865346E-1
3.526243792E0,9.975853639E2,-8.229634218E-1
3.536244000E0,9.985227377E2,-5.030122568E-1
3.546244208E0,9.997623102E2,-8.083375600E-2
3.556244417E0,1.003052400E3,1.034657762E0
3.566244625E0,1.008524881E3,2.873959315E0
3.576244833E0,1.010307672E3,3.468852597E0
3.586245042E0,1.008429840E3,2.842186352E0
3.596245250E0,1.005667991E3,1.916255486E0
3.606245458E0,1.001751822E3,5.945780372E-1
3.616245667E0,1.001603396E3,5.442820225E-1
3.626245875E0,1.002256099E3,7.653469992E-1
3.636246083E0,1.000896438E3,3.045159012E-1
3.646246292E0,1.000431522E3,1.466543044E-1
3.656246500E0,1.000642025E3,2.181484378E-1
3.666246708E0,9.998174788E2,-6.206852337E-2
3.676246917E0,1.001965342E3,6.669055421E-1
3.686247125E0,1.002484700E3,8.427041749E-1
3.696247333E0,1.004290200E3,1.452436712E0
3.706247542E0,1.005781632E3,1.954454831E0
3.716247750E0,1.005652750E3,1.911131949E0
3.726247959E0,1.005333449E3,1.803752385E0
3.736248167E0,1.002083414E3,7.068881622E-1
3.746248375E0,1.004138530E3,1.401300852E0
3.756248584E0,1.005415560E3,1.831372500E0
3.766248792E0,1.006102106E3,2.062132742E0
3.776249000E0,1.007090441E3,2.393776891E0
3.786249209E0,1.005921434E3,2.001436145E0
3.796249417E0,1.006186543E3,2.090491733E0
3.806249625E0,1.004110067E3,1.391702678E0
3.840963625E0,1.003289415E3,1.114734289E0
3.850963833E0,1.003914594E3,1.325772061E0
3.860964042E0,1.004556998E3,1.542350861E0
3.870964250E0,1.005813392E3,1.965129337E0
3.880964458E0,1.003904995E3,1.322533762E0
3.890964667E0,1.004599845E3,1.556786361E0
3.900964875E0,1.006489333E3,2.192147511E0
3.910965083E0,1.006403800E3,2.163437660E0
3.920965292E0,1.005570470E3,1.883468032E0
3.930965500E0,1.003191927E3,1.081802255E0
3.940965708E0,1.002395968E3,8.126818106E-1
3.950965917E0,1.000757765E3,2.574449664E-1
3.960966125E0,1.000260199E3,8.844472316E-2
3.970966333E0,9.997518481E2,-8.439257513E-2
3.980966542E0,1.000250222E3,8.505405742E-2
3.990966750E0,1.002009326E3,6.818009647E-1
4.000966958E0,1.001817381E3,6.167885730E-1
4.010967167E0,1.002271679E3,7.706204134E-1
4.020967375E0,1.003640182E3,1.233172988E0
4.030967583E0,1.004222401E3,1.429580212E0
4.040967792E0,1.004022981E3,1.362332786E0
4.050968000E0,1.002650844E3,8.989042169E-1
4.060968208E0,1.002391895E3,8.113037102E-1
4.070968417E0,1.001327045E3,4.505974869E-1
4.080968625E0,1.001306126E3,4.435034501E-1
4.090968833E0,1.000656957E3,2.232188132E-1
4.100969042E0,9.979900989E2,-6.847426470E-1
4.110969250E0,9.957869531E2,-1.438496405E0
4.120969458E0,非數值,非數值
4.130969667E0,非數值,非數值
4.140969875E0,9.944213084E2,-1.907395919E0
4.150970083E0,9.947766450E2,-1.785265785E0
4.160970292E0,9.960126842E2,-1.361114563E0
4.170970500E0,9.965872535E2,-1.164307307E0
4.180970708E0,9.967110650E2,-1.121927836E0
4.190970917E0,9.957361071E2,-1.455931514E0
4.200971125E0,9.971691211E2,-9.652312921E-1
4.210971333E0,9.976784554E2,-7.911618697E-1
4.220971542E0,9.952430964E2,-1.625077552E0
4.230971750E0,非數值,非數值
4.240971959E0,9.947003713E2,-1.811473908E0
4.250972167E0,非數值,非數值
4.260972375E0,非數值,非數值
4.270972584E0,非數值,非數值
4.280972792E0,9.943414406E2,-1.934858717E0
4.290973000E0,9.950048405E2,-1.706880353E0
4.300973209E0,9.944687812E2,-1.891074333E0
4.310973417E0,9.961445493E2,-1.315926739E0
4.320973625E0,9.977506331E2,-7.665088957E-1
4.330973834E0,1.001949035E3,6.613829422E-1
4.366210083E0,1.003222030E3,1.091971843E0
4.376210292E0,非數值,非數值
4.386210500E0,非數值,非數值
4.396210708E0,1.005365168E3,1.814422472E0
4.406210917E0,9.997517091E2,-8.443988771E-2
4.416211125E0,1.000406866E3,1.382782146E-1
4.426211333E0,1.000051592E3,1.754036789E-2
4.436211542E0,1.004556663E3,1.542237897E0
4.446211750E0,1.001411575E3,4.792590019E-1
4.456211958E0,非數值,非數值
4.466212167E0,非數值,非數值
4.476212375E0,非數值,非數值
4.486212583E0,9.951335746E2,-1.662675908E0
4.496212792E0,9.942314966E2,-1.972670501E0
4.506213000E0,9.967050531E2,-1.123985414E0
4.516213208E0,1.000945708E3,3.212368275E-1
4.526213417E0,9.958974264E2,-1.400621175E0
4.536213625E0,非數值,非數值
4.546213833E0,非數值,非數值
4.556214042E0,1.000322441E3,1.095947449E-1
4.566214250E0,1.004233451E3,1.433305645E0
4.576214458E0,1.001212896E3,4.118849702E-1
4.586214667E0,9.994280036E2,-1.945900706E-1
4.596214875E0,1.001598551E3,5.426398512E-1
4.606215083E0,1.001135148E3,3.855127175E-1
4.616215292E0,1.000948137E3,3.220612880E-1
4.626215500E0,1.000519322E3,1.764778666E-1
4.636215708E0,9.977012347E2,-7.833810088E-1
4.646215917E0,9.956590356E2,-1.482362797E0
4.656216125E0,非數值,非數值
4.666216333E0,9.996709635E2,-1.119092420E-1
4.676216542E0,9.990556860E2,-3.213702494E-1
4.686216750E0,9.986132109E2,-4.721630694E-1
4.696216958E0,1.002503271E3,8.489868246E-1
4.706217167E0,1.004821621E3,1.631484824E0
4.716217375E0,1.006822377E3,2.303890239E0
4.726217583E0,1.003928796E3,1.330563280E0
4.736217792E0,1.007747394E3,2.613863247E0
4.746218000E0,9.959893360E2,-1.369116814E0
4.756218209E0,非數值,非數值
4.766218417E0,非數值,非數值
4.776218625E0,9.962335581E2,-1.285431748E0
4.786218834E0,9.965114071E2,-1.190273960E0
4.796219042E0,9.983924504E2,-5.474469288E-1
4.806219250E0,9.994857501E2,-1.749349192E-1
4.816219459E0,9.994683404E2,-1.808604319E-1
4.826219667E0,1.001301731E3,4.420132174E-1
4.836219875E0,9.973305206E2,-9.100523684E-1
4.846220084E0,9.996146907E2,-1.310556472E-1
4.856220292E0,9.996194157E2,-1.294479185E-1
4.866220500E0,1.002480012E3,8.411180844E-1
4.876220709E0,非數值,非數值
4.886220917E0,非數值,非數值
4.896221125E0,非數值,非數值
4.906221334E0,9.969479197E2,-1.040884148E0
4.916221542E0,1.000536899E3,1.824475995E-1
4.926221750E0,1.002040499E3,6.923568733E-1
4.936221959E0,1.006644848E3,2.244335086E0
4.946222167E0,1.004927055E3,1.666985331E0
4.956222375E0,1.002080306E3,7.058356262E-1
4.891463667E0,1.001684964E3,5.719240454E-1
4.901463875E0,1.001666445E3,5.656485562E-1
4.911464083E0,1.001474536E3,5.006042143E-1
4.921464292E0,1.002996373E3,1.015723276E0
4.931464500E0,1.005699095E3,1.926711654E0
4.941464708E0,非數值,非數值
4.951464917E0,1.009374087E3,3.157590101E0
4.961465125E0,1.001594333E3,5.412104306E-1
4.971465333E0,1.009089696E3,3.062658132E0
4.981465542E0,1.007855189E3,2.649948396E0
4.991465750E0,1.008238301E3,2.778135102E0
5.001465958E0,非數值,非數值
5.011466167E0,1.006043064E3,2.042300061E0
5.021466375E0,1.002996686E3,1.015829187E0
5.031466583E0,1.004194184E3,1.420066686E0
5.041466792E0,1.003781804E3,1.280969013E0
5.051467000E0,1.004773161E3,1.615165349E0
5.061467208E0,1.005433931E3,1.837551246E0
5.071467417E0,1.006494221E3,2.193788270E0
5.081467625E0,1.007589193E3,2.560890532E0
5.091467833E0,1.006458163E3,2.181685607E0
5.101468042E0,1.004626899E3,1.565900429E0
5.111468250E0,1.000731198E3,2.484256111E-1
5.121468458E0,9.996563519E2,-1.168805079E-1
5.131468667E0,9.988478077E2,-3.921972576E-1
5.141468875E0,9.988167915E2,-4.027674309E-1
5.151469083E0,9.989004223E2,-3.742679670E-1
5.161469292E0,9.988017284E2,-4.079011173E-1
5.171469500E0,1.000321335E3,1.092187507E-1
5.181469708E0,1.000359693E3,1.222515652E-1
5.191469917E0,9.998587351E2,-4.803683566E-2
5.201470125E0,9.986089316E2,-4.736221016E-1
5.211470333E0,9.962201270E2,-1.290032975E0
5.221470542E0,非數值,非數值
5.231470750E0,非數值,非數值
5.241470958E0,非數值,非數值
5.251471167E0,非數值,非數值
5.261471375E0,9.979016699E2,-7.149324084E-1
5.271471583E0,1.000271675E3,9.234435389E-2
5.281471792E0,1.000058078E3,1.974524475E-2
5.291472000E0,1.000138793E3,4.718300131E-2
5.301472209E0,1.002608858E3,8.847037210E-1
5.311472417E0,1.004233404E3,1.433289724E0
5.321472625E0,1.005479868E3,1.853000760E0
5.331472834E0,1.001623573E3,5.511201533E-1
5.341473042E0,1.000765085E3,2.599298951E-1
5.351473250E0,9.982635257E2,-5.914282716E-1
5.361473459E0,9.986844404E2,-4.478794764E-1
5.371473667E0,9.992832416E2,-2.438726547E-1
5.381473875E0,9.966248944E2,-1.151422086E0
5.416209875E0,非數值,非數值
5.426210083E0,1.002940435E3,9.968168864E-1
5.436210292E0,非數值,非數值
5.446210500E0,非數值,非數值
5.456210708E0,9.979492137E2,-6.987002173E-1
5.466210917E0,9.998823178E2,-4.001666741E-2
5.476211125E0,9.964467213E2,-1.212422840E0
5.486211333E0,9.977787511E2,-7.569059087E-1
5.496211542E0,9.956294049E2,-1.492525576E0
5.506211750E0,9.979288753E2,-7.056438661E-1
5.516211958E0,非數值,非數值
5.526212167E0,非數值,非數值
5.536212375E0,非數值,非數值
5.546212583E0,9.964140819E2,-1.223599874E0
5.556212792E0,9.965063316E2,-1.192011755E0
5.566213000E0,9.957601234E2,-1.447696112E0
5.576213208E0,1.000658535E3,2.237544638E-1
5.586213417E0,1.001062799E3,3.609678945E-1
5.596213625E0,9.986480305E2,-4.602919373E-1
5.606213833E0,非數值,非數值
5.616214042E0,非數值,非數值
5.626214250E0,9.945347182E2,-1.868407199E0
5.636214458E0,9.947568960E2,-1.792051281E0
5.646214667E0,9.951470327E2,-1.658055375E0
5.656214875E0,9.958737171E2,-1.408749096E0
5.666215083E0,1.001169266E3,3.970862837E-1
5.676215292E0,非數值,非數值
5.686215500E0,1.004574435E3,1.548225484E0
5.696215708E0,非數值,非數值
5.706215917E0,1.008513697E3,2.870220900E0
5.716216125E0,1.010134956E3,3.411311567E0
5.726216333E0,1.006925167E3,2.338363373E0
5.736216542E0,1.003387172E3,1.147750875E0
5.746216750E0,1.003363204E3,1.139656411E0
5.756216958E0,1.002745215E3,9.308178421E-1
5.766217167E0,1.003846507E3,1.302801212E0
5.776217375E0,1.003410957E3,1.155783204E0
5.786217583E0,9.981011676E2,-6.468312234E-1
5.796217792E0,1.002157078E3,7.318279499E-1
5.806218000E0,非數值,非數值
5.816218209E0,非數值,非數值
5.826218417E0,9.950996040E2,-1.674339581E0
5.836218625E0,9.946063118E2,-1.843798881E0
5.846218834E0,9.959538131E2,-1.381292503E0
5.856219042E0,1.002347267E3,7.962020438E-1
5.866219250E0,1.000730577E3,2.482147088E-1
5.876219459E0,1.003262922E3,1.105785233E0
5.886219667E0,1.001441437E3,4.893832867E-1
5.896219875E0,1.001630776E3,5.535611855E-1
5.906220084E0,1.002256427E3,7.654579902E-1
5.939892000E0,1.000744156E3,2.528250659E-1
5.949892208E0,9.997389497E2,-8.878028749E-2
5.959892417E0,9.994895013E2,-1.736582074E-1
5.969892625E0,非數值,非數值
5.979892833E0,非數值,非數值
5.989893042E0,1.001419876E3,4.820733805E-1
5.999893250E0,9.978298759E2,-7.394468944E-1
6.009893458E0,非數值,非數值
6.019893667E0,非數值,非數值
6.029893875E0,1.009368144E3,3.155606789E0
6.039894083E0,1.003935976E3,1.332985108E0
6.049894292E0,1.007358279E3,2.483540359E0
6.059894500E0,1.008290271E3,2.795516457E0
6.069894708E0,1.005942929E3,2.008658387E0
6.079894917E0,1.006163342E3,2.082699995E0
6.089895125E0,1.004966875E3,1.680391126E0
6.099895333E0,1.005320901E3,1.799531049E0
6.109895542E0,1.002632313E3,8.926368547E-1
6.119895750E0,1.004058594E3,1.374344112E0
